id_palabra,"Palabra","id_cronista","id_texto","cita","pagina"
11001,"Abasca",11,"T11001","...uno de los principales tributos a que estaban obligados era la ropa que daban para el Inca y para su religion...el Inca distribuia gran numero de ella asi entre la gente de guerra como entre sus deudos y parientes y la ponian en sus depositos...esta ropa era de muchas maneras conforme a la traza que se les daba en cada un año porque de el urcumbe tejida a dos haces se hacia en gran cantidad y de la otra comun de abasca y otra de otra suerte para los sacrificios que el mismo Inca hacia...en las cuales quemaba mucha cantidad y aunque era tan costosa y pulida como la otra era de diferente suerte y mas pequeña y con mas colores...tambien era diferente la que se ofrecia a las huacas y para el sol...y toda esta ropa la hacian la comunidad de los pueblos porque en todas partes tenian el Inca y el sol sus mayordomos que no entendian en otra cosa sino en el recogimiento y guarda y poner en los depositos lo que a cada uno cabia para lo cual se trasquilaban los ganados del Inca y del sol en la cantidad necesaria...y de los depositos se llevaba al Cuzco por el mes de febrero con los demas tributos de manera que siempre se hacia de suerte que los depositos eran mayores.",83
11001,"Abasca",11,"T11002","Y el ganado de la comunidad se trasquilaba a su tiempo y se repartia la lana a la gente del pueblo dando a cada uno lo que habia menester para su estado...tambien se trasquilaba lo que era menester del Inca y de su religion para la ropa que se llevaba al Cuzco...asi para el Inca como para los sacrificios que se quemaban y rica de cumbi de ordinario y para lo uno y para lo otro habia grandes depositos y de ellos se vestia la gente del Inca y la del sol y habia siempre gran cantidad en ellos de sobra y asi en cada pueblo tenian obradores que llamaban cumbiscas para traer esta ropa rica que hacian a dos haces aunque mas hacian de la de abasca que era gran genero de tributo y de mucha importancia...",56
11002,"Achacache",11,"T11003","...en esta Real Audiencia de las Charcas...la provincia de Achacache que es en el Collao...",134
11003,"Agua",11,"T11004","Servicio para los Incas No era pequeña pesadumbre aunque se hacia pocas veces el servicio que estos daban al Inca cuando sucedia por señor en el reino porque como esta dicho el servicio de su antecesor ni en la ropa que en el discurso de su vida se hallaba en los depositos del Cuzco ni en su vajilla de oro y plata...ni en otra cosa que el tuviese por propia sino que todo esto y la gente de su servicio quedaba para el cuerpo...y para el servicio se le hacian chacaras y tenian gran gasto porque cada dia se sacaban los cuerpos todos de los Incas a la plaza y alli se les hacia su fuego muy cubiertos y envueltos en mucha suma de mantas ricas sobre cantidad de algodon y estaban debajo sentados en sus sillas y alli delante se les hacia su fuego como al propio Inca vivo y su gente y mujeres con sus cantaros de agua que es vino de que ellos usan hecho de maiz y esta gente nunca volvia a su tierra sino siempre estaban alli acompañando el cuerpo...y tenia siempre el cuerpo un capitan a cuyo cargo quedaba toda aquella gente desde que fallecia y solo este y las mujeres a cuyo cargo estaba el limpiarle y lavarle de ordinario y renovarle la ropa y algodon le podian ver el gesto aunque dicen que ciertas veces le veia el hijo mayor que sucedia en el reino y asi lo halle yo en diferentes partes con toda esta custodia.  Este capitan se juntaba en la plaza junto a el y en nombre suyo enviaba con las mujeres sus vasos de chicha al Inca vivo y al sol y a los otros cuerpos a manera de brindar y ellos los bebian y los capitanes los que enviaban a los difuntos en nombre de los cuerpos y aun pasaba otra cosa que es justo que se haga relacion para que se entendiese que en aquellos vasos que el sol y el Inca habian enviado con sus mujeres a los cuerpos se habian bebido en su nombre cuando iba a orinar tomaba el capitan el cuerpo a cuestas y asi lo hacia y esta solemnidad se hacia en el Cuzco en la plaza grande todos los dias que daba lugar el tiempo porque los sacrificios...eran alli ordinarios todos los dias sin faltar ninguno desde la mañana que se encendian los fuegos hasta mediodia asi lo que el Inca hacia en sus fuegos dirigidos al sol como los que hacia el sol a Viracocha Pachayachachi y otros muchos que hacian los cuerpos y los que se hacian a las huacas que cierto creo que no ha habido genero de gente...que tanta cantidad consumiese en sacrificios en aquella ciudad del Cuzco hasta las cumbres apachitas de estos servicios universales de que todos contribuian.  Seria nunca acabar hacer relacion de todos y los que estos declaran por sus quipus y se entiende claro ser asi...no siendo necesario mas de la regla general de no haber cosa tasada ni servicio que se pudiese rehusar salvo que sola la distribucion quedaba en manos de los naturales la cual se hacia con gran orden.",110
11004,"Aillo",11,"T11005","...lo que les cabia en la chacara de comunidad ni lo que tenian por propio en ganado ni en tierra hecha merced de ello por el Inca no contribuyan de esto en ninguna manera  pero tambien es bien advertir en una cosa sustancial tocante a este presupuesto y es que en esto que poseian en propiedad y en los terminos del Cuzco es en mas cantidad que en otras tierras que tambien muerto aquel a quien la merced se hacia a los herederos perpetuamente y descendientes tambien lo poseian en comunidad sin poderlo dividir ni enajenar por alguna via salvo que uno que representaba siempre la persona del ayllu o parcialidad lo tenia en su cabeza y todos gozaban del fruto el cual se repartia por cabezas de esta manera: que si un hijo del señor primero tenia seis hijos y otro tenia dos cada uno tenia partes iguales y tantas partes se hacian cuantas personas habia en lo cual se tenia esta orden que venido el tiempo de sembrar aquella tierra todos los que se hallaban en el sembrar se habian de hallar a partir cuando se cogia pero aunque fuese descendiente si no se hallaba cuando se sembraba ni podia dar a otro su parte ni llevarla el pero aunque estuviese ausente diez años ni mas tiempo no perdia su derecho cuando venia para tornar a sembrar al tiempo si quisiese...de manera que queda concluido que las tierras se poseian en unidad sin partirlas y el trabajo de guardarlo si era ganado o de sembrarlo si era tierra  tambien era de comunidad y el que no trabajaba en sembrar no llevaba parte al coger.",63
11004,"Aillo",11,"T11006","...en esto que poseian en propiedad y en los terminos del Cuzco es en mas cantidad que en otras tierras que tambien muerto aquel a quien la merced se hacia a los herederos perpetuamente y descendientes tambien lo poseian en comunidad sin poderlo dividir ni enajenar por alguna via  salvo que uno que representaba siempre la persona del ayllu o parcialidad lo tenia en su cabeza y todos gozaban del fruto el cual se repartia por cabezas de esta manera: que si un hijo del señor primero tenia seis hijos y otro tenia dos  cada uno tenia partes iguales y tantas partes se hacian cuantas personas habia en lo cual se tenia esta orden que venido el tiempo de sembrar aquella tierra todos los que se hallaban en el sembrar se habian de hallar a partir cuando se cogia pero aunque fuese descendiente si no se hallaba cuando se sembraba ni podia dar a otro su parte ni llevarla el pero aunque estuviese ausente diez años ni mas tiempo  no perdia su derecho cuando venia para tornar a sembrar al tiempo, si quisiese...de manera que queda concluido que las tierras se poseian en unidad sin partirlas y el trabajo de guardarlo si era ganado o de sembrarlo si era tierra tambien era de comunidad y el que no trabajaba en sembrar no llevaba parte al coger.",64
11005,"Aillos",11,"T11007","...los indios han debido la distribución por ayllus y parcialidades y claro esta si diez indios se salen de un repartimiento para ise a otro que la tasa del uno se aumenta...y la del otro se disminuye...",74
11005,"Aillos",11,"T11008","Que despues de entendido lo que cabia a una provincia de la ropa que se les mandaba hacer considerada la gente que era menester para tenerla se repartia esta por los ayllus [cuellos] o parcialidades y con esta acudia y dabanles la lana necesaria para la cantidad de los mismos depositos y asi juntos la labraban y se guardaba teniendose siempre cuenta que este trabajo fuese igual de esta manera: que si [a] una parcialidad le cabia este año diez indios para tejer ropa que otro año cabia a otros y aquellos no tornaban a trabajar en aquel genero de negocio hasta que pasaba por todos en lo cual se tenia tanta cuenta que despues de vista y entendida por sus nudos ninguno dudara sino que la distribucion era igual y que ninguno era agraviado.",116
11005,"Aillos",11,"T11009","Hecha esta tasa y avisados los indios que la habian de pagar...hicieron la distribucion de ella por sus ayllus y parcialidades como cosa que habia de ser perpetua...y empezaronla a pagar con poca pesadumbre...los indios chancas...daban a su encomendero quinientos marcos de plata cada sabado y todo el maiz que se podia vender en una tienda.  En Potosi que era gran cantidad...los quillacas...en menos de dos años en ovejas y plata y en otras cosas habia dado a su encomendero mas de ochenta mil castellanos...y...los Carangas de Chuquiota daban cada semana doscientos marcos de plata y todas las ovejas y carneros que se les pedian que con todo se pudiera bien tasar en cincuenta mil pesos...los indios condes y lipes...de esta provincia bien daban si todo se contaba mas de treinta mil pesos...y por esta orden pudiera hacer relacion de todos los demas repartimientos de esta provincia de las charcas...todo sin el servicio y ocupaciones que eran conforme a la voluntad de los encomenderos...y...se ha de entender que en esto...fue despues que se descubrio Potosi...porque hasta esta sazon fue tierra muy pobre y asi lo tornaria a ser si faltase del todo.",126
11005,"Aillos",11,"T11010","...en la provincia del Porco...los repartieron por ayllus y parcialidades...se descuidaron los caciques de mas de quince años a esta parte no los han mudado ni trocado y queriendo el cacique principal llevarlos a su tierra y que viniesen otros los indios se defendieron...",134
