id_palabra,"Palabra","id_cronista","id_texto","cita","pagina"
13001,"Abisca",13,"T13001","... el tercero se llamó <i>Andesuyo</i>, que comienza desde <strong>Abisca</strong> por todo lo despoblado y cordillera de los <i>Andes</i>;...",381
13002,"agros",13,"T13002","... de las demás mujeres que eran de ménos suerte, escogía las de mejor parescer y proveíalas en otra casa que las mandaba hacer: á éstas llamaban <strong>agros</strong>, que quiere decir escogidas; dábanles su servicio y estaban en recogimiento, y mandaba que hiciesen también ropa para su persona, y destas daba algunas por mujeres á quien él quería hacer merced, lo cual siempre hacia con los que eran sus criados é <i>yanaconas</i>, aunque tuviesen otras mujeres.",396
13003,"Aimaraes",13,"T13003","También hay minas de oro en muchas partes, como es en <i>Carabaya</i>, en los <strong>Aimaraes</strong>, en <i>Parinacocha</i> y en Zamora y otras partes, en las cuales es el trabajo sin comparación de los indios mayor...",450
13004,"ají",13,"T13004"," ... antes en cada valle ó <i>provincia</i> había su <i>curaca</i>, <i>señor</i> principal, y tenían sus principales <i>mandones</i> subjetos á el <i>curaca</i>, y cada valle destos tenia guerra con su comarcano, y desta causa no había comercio ni comunicación alguna entrellos; y en cada valle habia su lengua distinta de la del otro; dábanse <i>guazabaras</i> los unos á los otros, y era uso que al que quedaba con la victoria y sujetaba al otro, le hacian los subjetos sementeras de <i>maíz</i> y <i>coca</i> y <strong>ají</strong>, y dábanle ovejas y de lo demás que tenían, en reconocimiento. ",379
13004,"ají",13,"T13005","La segunda edad se llama <i>Chaupiloco</i>, entran en ella de cincuenta años hasta sesenta; también estos eran reservados de tributo; solo se ocupaban de beneficiar las <i>chácaras</i> de <i>coca</i> y <strong>ají</strong> y otras legumbres.",383
13004,"ají",13,"T13006","Entre los demás servicios que hacian al sol y á las <i>guacas</i>, era que á ciertos tiempos ayunaban los <i>señores</i> y los sacerdotes, lo cual era por la mayor parte cuando había alguna necesidad, especialmente cuando era el tiempo de venir el agua, ó cuando habia pestilencia ó cosas semejantes, ayunaban cinco dias, en los cuales estaban muy recogidos, no dormían con sus mujeres ni bebian <i>chicha</i>, comían poco y sin <strong>ají</strong> echaban <i>chicha</i> al sol y á las <i>guacas</i> y hacían otros sacrificios. ",394
13004,"ají",13,"T13007","... y lo primero era aplicar para sí <i>chácaras</i> para <i>maíz</i>, <i>coca</i> y <strong>ají</strong>, y otras para el sol é indios <i>mitimaes</i> que las beneficiasen, y ganados y quien los guardase,...",396
13004,"ají",13,"T13008","... así como si era oficial de <i>cumbi</i> y en su valle no había lana, la resgataba en el comarcano con algodon ó <strong>ají</strong>.",398
13004,"ají",13,"T13009","... que todas las comidas que le cogian de sus <i>chácaras</i> del <i>inga</i>, <i>maíz</i>, <i>papas</i>, <strong>ají</strong> y otras comidas y legumbres y <i>coca</i>, llevaban al <i>Cuzco</i> la cantidad que sus gobernadores mandaban en cada un año, y todo lo demás encerraban en los dichos depósitos, y daban <i>mitayos</i> que los guardasen.",401
13004,"ají",13,"T13010","...su mantenimiento es <i>maíz</i> y <strong>ají</strong> y cosas de legumbres; nunca comen carne ni cosa de sustancia, salvo algund pescado los que están cerca de la costa, y por eso son tan amigos de beber <i>chicha</i>, porque les hincha la barriga y les da mantenimiento, y si no se destemplasen con ella, les es de mucha sustancia, como no sea una que llaman <i>sora</i>, ques muy fuerte y les saca de juicio.  ",424
